gross,genres,,movie_title,budget,Net 
8026971,Comedy|Romance,,Woo,13000000,-4973029
14677654,Drama,,Room,13000000,1677654
9975684,Comedy,,Dirty Work,13000000,-3024316
7881335,Comedy|Crime|Thriller,,Serial Mom,13000000,-5118665
6241697,Comedy,,Dick,13000000,-6758303
,Action|Crime|Mystery|Thriller,,Del 1 - Män som hatar kvinnor            ,,0
5871603,Drama|Thriller,,Light It Up,13000000,-7128397
16574731,Drama|Music,,54,13000000,3574731
5002310,Adventure|Comedy|Romance|Sci-Fi,,Bubble Boy,13000000,-7997690
4919896,Comedy|Crime|Thriller,,Birthday Girl,13000000,-8080104
25675765,Comedy,,21 & Over,13000000,12675765
4857376,Comedy|Drama|Romance,,"Paris, je t'aime",13000000,-8142624
3169424,Drama|Sport,,Resurrecting the Champ,13000000,-9830576
18004225,Comedy|Drama|Romance,,Admission,13000000,5004225
3058380,Drama|Romance,,The Widow of Saint-Pierre,100000000,-96941620
3074838,Drama|Mystery|Romance|Thriller,,Chloe,11000000,-7925162
2104000,Comedy|Crime|Drama,,Faithful,13000000,-10896000
28501651,Drama|Thriller,,Brothers,26000000,2501651
1172769,Biography|Comedy|Crime|Drama,,Find Me Guilty,13000000,-11827231
17738570,Drama|Romance,,The Perks of Being a Wallflower,13000000,4738570
1200000,Action,,Excessive Force,3000000,-1800000
1150403,Biography|Crime|Drama,,Infamous,13000000,-11849597
403932,Drama|Romance|Western,,The Claim,20000000,-19596068
1712111,Horror|Thriller,,The Vatican Tapes,8495000,-6782889
1024175,Action|Comedy|Sci-Fi|Thriller,,Attack the Block,13000000,-11975825
301305,Drama|Romance|War,,In the Land of Blood and Honey,13000000,-12698695
51872378,Crime|Thriller,,The Call,13000000,38872378
31662,Action|Drama|History|War,,Operation Chromite,12620000,-12588338
28399192,Action|Adventure|Comedy|Family,,The Crocodile Hunter: Collision Course,13000000,15399192
2035566,Biography|Comedy|Crime|Drama|Romance,,I Love You Phillip Morris,13000000,-10964434
,Adventure|Drama|History,,Quest for Fire,12500000,-12500000
21078145,Biography|Drama,,Antwone Fisher,12500000,8578145
14060950,Drama,,The Emperor's Club,12500000,1560950
12281500,Action|Crime|Drama|Romance|Thriller,,True Romance,13000000,-718500
,Drama|Romance|Sci-Fi,,Womb,3660000,-3660000
10725228,Crime|Drama|Mystery,,Glengarry Glen Ross,12500000,-1774772
214966,Crime|Drama|Thriller,,The Killer Inside Me,13000000,-12785034
,Fantasy|Horror|Thriller,,Cat People,18000000,-18000000
11956207,Horror|Mystery,,Sorority Row,16000000,-4043793
,Adventure|Drama|Romance,,The Prisoner of Zenda,,0
5949693,Comedy|Drama|Romance,,Lars and the Real Girl,12000000,-6050307
9030581,Drama|War,,The Boy in the Striped Pajamas,12500000,-3469419
4157491,Crime|Drama|Musical,,Dancer in the Dark,12800000,-8642509
1508689,Drama|Romance,,Oscar and Lucinda,16000000,-14491311
1227324,Crime|Drama,,The Funeral,12500000,-11272676
4360548,Comedy|Drama|Romance,,Solitary Man,15000000,-10639452
26589953,Action|Crime|Thriller,,Machete,10500000,16089953
1039869,Biography|Comedy|Crime|Drama,,Casino Jack,15000000,-13960131
48092846,Adventure|Animation|Family,,The Land Before Time,12500000,35592846
1110186,Action|Drama|War,,Tae Guk Gi: The Brotherhood of War,12800000,-11689814
1089445,Comedy|Drama|Family|Sport,,The Perfect Game,12500000,-11410555
204565000,Horror,,The Exorcist,8000000,196565000
260000000,Adventure|Drama|Thriller,,Jaws,8000000,252000000
101736215,Comedy,,American Pie,11000000,90736215
71442,Animation|Comedy|Crime|Drama|Family,,Ernest & Celestine,9600000,-9528558
79817937,Action|Adventure|Comedy|Fantasy|Mystery,,The Golden Child,25000000,54817937
91547205,Comedy|Romance,,Think Like a Man,12000000,79547205
75074950,Comedy|Drama,,Barbershop,12000000,63074950
78900000,Action|Adventure|Sci-Fi,,Star Trek II: The Wrath of Khan,11000000,67900000
72217000,Comedy,,Ace Ventura: Pet Detective,12000000,60217000
79568000,Sci-Fi|Thriller,,WarGames,12000000,67568000
65500000,Crime|Drama|Romance|Thriller,,Witness,12000000,53500000
70011073,Action|Adventure|Drama|Thriller|War,,Act of Valor,12000000,58011073
65269010,Crime|Drama|Music|Romance,,Step Up,12000000,53269010
63071133,Adventure|Animation|Comedy|Crime,,Beavis and Butt-Head Do America,12000000,51071133
39647595,Crime|Thriller,,Jackie Brown,12000000,27647595
38087366,Adventure|Comedy,,Harold & Kumar Escape from Guantanamo Bay,12000000,26087366
64572496,Drama|Sci-Fi|Thriller,,Chronicle,12000000,52572496
30400000,Drama|Musical|Romance,,Yentl,12000000,18400000
42365600,Adventure|Comedy|Fantasy|Sci-Fi,,Time Bandits,5000000,37365600
37188667,Comedy|Drama,,Crossroads,12000000,25188667
54724272,Comedy|Crime,,Project X,12000000,42724272
,Biography|Drama|War,,Patton,12000000,-12000000
31597131,Drama|Thriller,,One Hour Photo,12000000,19597131
31691811,Horror|Sci-Fi|Thriller,,Quarantine,12000000,19691811
31397498,Horror|Mystery,,The Eye,12000000,19397498
31179516,Comedy,,Johnson Family Vacation,12000000,19179516
31155435,Comedy|Fantasy,,How High,12000000,19155435
27281507,Comedy|Drama|Family|Fantasy|Musical,,The Muppet Christmas Carol,12000000,15281507
167007184,Action|Adventure|Thriller,,Casino Royale,150000000,17007184
25776062,Biography|Drama|Romance,,Frida,12000000,13776062
25240988,Documentary|Music,,Katy Perry: Part of Me,12000000,13240988
124868837,Drama|Romance,,The Fault in Our Stars,12000000,112868837
22905674,Crime|Drama,,Rounders,12000000,10905674
25277561,Comedy|Romance,,Top Five,12000000,13277561
,Horror|Sci-Fi,,Prophecy,12000000,-12000000
21133087,Horror|Mystery|Thriller,,Stir of Echoes,12000000,9133087
,Action|Adventure|Biography|Drama|History,,Spartacus: War of the Damned            ,,0
37707719,Biography|Drama,,Philomena,12000000,25707719
18761993,Comedy|Drama,,The Upside of Anger,9000000,9761993
,Drama|Thriller,,The Boys from Brazil,12000000,-12000000
18595716,Comedy|Family|Fantasy|Romance,,Aquamarine,12000000,6595716
31990064,Drama|Mystery|Romance,,Paper Towns,12000000,19990064
17321573,Comedy,,My Baby's Daddy,,17321573
17613460,Adventure|Comedy|Drama,,Nebraska,12000000,5613460
21088568,Action|Fantasy|Horror|Thriller,,Tales from the Crypt: Demon Knight,13000000,8088568
17292381,Comedy|Crime|Family,,Max Keeble's Big Move,12000000,5292381
16300302,Comedy|Drama,,Young Adult,12000000,4300302
27829874,Action|Crime|Thriller,,Crank,12000000,15829874
13960203,Comedy,,How to Be a Player,,13960203
12902790,Comedy|Drama|Romance,,Living Out Loud,12000000,902790
21520719,Comedy|Romance|Sport,,Just Wright,,21520719
12796277,Drama|Romance,,Rachel Getting Married,,12796277
,Crime|Drama|Romance|Thriller,,The Postman Always Rings Twice,12000000,-12000000
11634362,Biography|Drama|Romance,,Girl with a Pearl Earring,,11634362
11433134,Adventure|Drama|Thriller|War,,Das Boot,14000000,-2566866
22406362,Drama|History|War|Western,,The Alamo,107000000,-84593638
10198766,Comedy,,Sorority Boys,12000000,-1801234
15294553,Drama|Fantasy|Romance,,About Time,12000000,3294553
11041228,Action|Adventure|Drama|Romance,,House of Flying Daggers,100000000,-88958772
7918283,Drama|Thriller,,Arbitrage,12000000,-4081717
22331028,Sci-Fi|Thriller,,Project Almanac,12000000,10331028
8134217,Biography|Drama|Music,,Cadillac Records,12000000,-3865783
6982680,Comedy|Crime,,Screwed,10000000,-3017320
6739141,Action|Crime|Sci-Fi|Thriller,,Fortress,8000000,-1260859
5542025,Comedy,,For Your Consideration,12000000,-6457975
5032496,Comedy|Drama,,Celebrity,12000000,-6967504
6754898,Comedy|Drama,,Running with Scissors,12000000,-5245102
4922166,Comedy|Musical|Romance,,From Justin to Kelly,12000000,-7077834
4903000,Comedy|Drama,,Girl 6,12000000,-7097000
4717455,Mystery|Thriller,,In the Cut,12000000,-7282545
3148482,Drama|Romance,,Two Lovers,12000000,-8851518
2326407,Drama,,Last Orders,12000000,-9673593
2201412,Comedy|Drama|Horror|Sci-Fi,,The Host,12215500000,-12213298588
,Adventure|Crime|Thriller,,The Pursuit of D.B. Cooper,12000000,-12000000
2060953,Fantasy|Horror|Thriller,,Ravenous,12000000,-9939047
3950294,Comedy|Drama|Romance,,Charlie Bartlett,12000000,-8049706
2835886,Drama,,The Great Beauty,9200000,-6364114
1779284,Comedy|Drama,,The Dangerous Lives of Altar Boys,12000000,-10220716
1702277,Drama|Thriller,,Stoker,12000000,-10297723
261481,Drama|Romance|Sci-Fi,,2046,12000000,-11738519
1506998,Crime|Drama|Romance,,Married Life,12000000,-10493002
860002,Adventure|Drama|Family,,Duma,12000000,-11139998
548934,Drama|Mystery|Romance,,Ondine,12000000,-11451066
447750,Crime|Drama|Thriller,,Brother,10000000,-9552250
333976,Comedy|Crime,,Welcome to Collinwood,12000000,-11666024
141853,Comedy|Drama,,Critical Care,12000000,-11858147
303439,Drama|Mystery|Thriller,,The Life Before Her Eyes,8000000,-7696561
793352,Comedy|Drama|Romance,,Darling Companion,,793352
214202,Crime|Drama|Thriller,,Trade,12000000,-11785798
195888,Drama|Romance|War,,Fateless,2500000000,-2499804112
175370,Comedy,,Breakfast of Champions,12000000,-11824630
190666,Comedy|Drama,,"A Woman, a Gun and a Noodle Shop",,190666
,Mystery|Romance|Sci-Fi|Thriller,,Cypher,7500000,-7500000
119922,Drama|History|War,,City of Life and Death,12000000,-11880078
177343675,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,,Home,135000000,42343675
,Action|Adventure|Animation|Comedy|Family,,Legend of Kung Fu Rabbit,,0
,Action|Adventure|Drama|Sci-Fi,,Space Battleship Yamato,12000000,-12000000
17149,Action|Drama|War,,5 Days of War,20000000,-19982851
,Fantasy|Mystery|Thriller,,Triangle,12000000,-12000000
14616,Drama,,10 Days in a Madhouse,12000000,-11985384
91443253,Biography|Drama,,Heaven Is for Real,12000000,79443253
30093107,Comedy|Crime,,Snatch,6000000,24093107
,Family|Musical,,Dancin' It's On,12000000,-12000000
57469179,Fantasy|Horror,,Pet Sematary,11500000,45969179
48856,Drama,,Madadayo,11900000,-11851144
,Drama|Thriller,,The Cry of the Owl,11500000,-11500000
,Drama,,A Tale of Three Cities,12000000,-12000000
148170000,Comedy|Fantasy|Horror,,Gremlins,11000000,137170000
460935665,Action|Adventure|Fantasy|Sci-Fi,,Star Wars: Episode IV - A New Hope,11000000,449935665
35537564,Comedy,,Dirty Grandpa,11500000,24037564
111722000,Drama|Romance|War,,Doctor Zhivago,11000000,100722000
10230,Adventure|Crime|Drama|Mystery|Thriller,,Trash,,10230
90556401,Comedy|Drama|Family|Music|Musical|Romance,,High School Musical 3: Senior Year,11000000,79556401
93571803,Biography|Drama|Sport,,The Fighter,25000000,68571803
72755517,Action|Comedy|Documentary,,Jackass Number Two,,72755517
52929168,Comedy|Crime,,My Cousin Vinny,11000000,41929168
50461335,Drama|Fantasy|Music|Romance,,If I Stay,11000000,39461335
,Action|Comedy|Crime,,Drive Hard,12000000,-12000000
49797148,Comedy|Sport,,Major League,11000000,38797148
,Comedy,,St. Trinian's,13500000,-13500000
46563158,Crime|Thriller,,Phone Booth,13000000,33563158
41227069,Drama|Romance,,A Walk to Remember,11000000,30227069
39025000,Crime|Drama,,Dead Man Walking,11000000,28025000
38201895,Drama|Romance,,Cruel Intentions,10500000,27701895
27669413,Horror|Mystery,,Saw VI,11000000,16669413
,Comedy,,History of the World: Part I,11000000,-11000000
37766350,Drama,,The Secret Life of Bees,11000000,26766350
23978402,Comedy|Crime,,Corky Romano,11000000,12978402
21370057,Crime|Drama|Thriller,,Raising Cain,12000000,9370057
,Drama,,F.I.S.T.,11000000,-11000000
4884663,Horror|Sci-Fi,,Invaders from Mars,12000000,-7115337
38317535,Drama|Romance,,Brooklyn,11000000,27317535
,Adventure|Drama|History|War,,Barry Lyndon,11000000,-11000000
13903262,Comedy|Sport,,Out Cold,11000000,2903262
13592872,Comedy,,The Ladies Man,11000000,2592872
18381787,Comedy|Drama,,Quartet,11000000,7381787
13558739,Comedy,,Tomcats,11000000,2558739
13103828,Crime|Drama|Thriller,,Frailty,11000000,2103828
33305037,Biography|Drama|History,,Woman in Gold,11000000,22305037
10214647,Biography|Drama,,Kinsey,11000000,-785353
11501093,Comedy|Fantasy|Horror,,Army of Darkness,13000000,-1498907
4814244,Comedy|Romance,,Slackers,11000000,-6185756
9170214,Drama|Romance,,What's Eating Gilbert Grape,11000000,-1829786
4068087,Biography|Drama|History,,The Visual Bible: The Gospel of John,17000000,-12931913
3753806,Crime|Drama,,Vera Drake,11000000,-7246194
3034181,Comedy|Music|Romance,,The Guru,11000000,-7965819
2832826,Comedy|Drama|Romance,,The Perez Family,11000000,-8167174
13214255,Drama|Music,,Inside Llewyn Davis,11000000,2214255
16017403,Drama|Romance|Thriller,,O,5000000,11017403
2807854,Adventure|Drama|Romance,,Return to the Blue Lagoon,11000000,-8192146
,Drama|History,,The Molly Maguires,11000000,-11000000
540085,Comedy|Musical|Romance,,Romance & Cigarettes,,540085
352786,Biography|Drama|Music,,Copying Beethoven,11000000,-10647214
76600000,Fantasy|Horror,,Poltergeist,10700000,65900000
,Crime|Drama|Thriller,,Brighton Rock,12000000,-12000000
56729973,Horror|Mystery,,Saw V,10800000,45929973
,Crime|Drama|Thriller,,Machine Gun McCain,,0
,Comedy|Drama|Romance,,LOL,11000000,-11000000
399879,Crime|Drama|Mystery|Thriller,,Jindabyne,15000000,-14600121
3275443,Drama,,Kabhi Alvida Naa Kehna,700000000,-696724557
18535191,Comedy|Romance,,An Ideal Husband,14000000,4535191
23838,Horror|Sci-Fi|Thriller,,The Last Days on Mars,7000000,-6976162
22160085,Horror,,Darkness,10600000,11560085
56715371,Adventure|Mystery|Sci-Fi,,2001: A Space Odyssey,12000000,44715371
434949459,Family|Sci-Fi,,E.T. the Extra-Terrestrial,10500000,424449459
11043445,Comedy|Drama|Romance,,In the Land of Women,10000000,1043445
,Adventure|Drama,,The Blue Butterfly,12500000,-12500000
125169,Comedy|Drama,,There Goes My Baby,10500000,-10374831
,Comedy,,Lovesick            ,,0
1165104,Comedy,,Housefull,,1165104
1066555,Drama|History|Romance|Western,,September Dawn,11000000,-9933445
5669081,Drama|History|War,,For Greater Glory: The True Story of Cristiada,10818775,-5149694
,Comedy|Drama|Music,,La Famille Bélier,11000000,-11000000
138339411,Drama,,Good Will Hunting,10000000,128339411
,Drama|Thriller,,Misconduct,11000000,-11000000
80150343,Horror|Mystery,,Saw III,10000000,70150343
85300000,Action|Comedy|War,,Stripes,10000000,75300000
68353550,Comedy|Sport,,Bring It On,10000000,58353550
78845130,Action|Horror|Sci-Fi|Thriller,,The Purge: Election Year,10000000,68845130
63319509,Comedy|Romance,,She's All That,10000000,53319509
47536959,Drama,,Precious,10000000,37536959
63270259,Horror|Mystery,,Saw IV,10000000,53270259
55865715,Drama|Horror|Mystery|Thriller,,White Noise,10000000,45865715
63231524,Comedy|Drama|Romance,,Madea's Family Reunion,6000000,57231524
52293982,Drama|Sport,,The Color of Money,13800000,38493982
,Action|Drama|History|War,,The Longest Day,10000000,-10000000
50752337,Comedy|Drama|Family|Sport,,The Mighty Ducks,10000000,40752337
110175871,Horror|Mystery|Thriller,,The Grudge,10000000,100175871
38624000,Comedy|Sport,,Happy Gilmore,12000000,26624000
37470017,Horror|Mystery,,Jeepers Creepers,10000000,27470017
40485039,Adventure|Comedy|Music|Sci-Fi,,Bill & Ted's Excellent Adventure,10000000,30485039
16800000,Drama|Family|Musical,,Oliver!,10000000,6800000
46377022,Comedy|Drama,,The Best Exotic Marigold Hotel,10000000,36377022
36696761,Animation|Comedy|Family|Mystery|Sci-Fi,,Recess: School's Out,23000000,13696761
36200000,Action|Adventure|Sci-Fi|Thriller,,Mad Max Beyond Thunderdome,12305523,23894477
,Action|Adventure|Thriller,,Commando,10000000,-10000000
35794166,Horror|Mystery|Thriller,,The Boy,10000000,25794166
33583175,Horror|Mystery|Thriller,,Devil,10000000,23583175
32983713,Comedy|Drama,,Friday After Next,20000000,12983713
52200504,Fantasy|Horror|Thriller,,Insidious: Chapter 3,10000000,42200504
33000000,Action|Comedy|Drama|Music,,The Last Dragon,10000000,23000000
30093107,Comedy|Crime,,Snatch,6000000,24093107
32101000,Horror|Sci-Fi,,The Lawnmower Man,10000000,22101000
31487293,Comedy|Drama|Music|Romance,,Nick and Norah's Infinite Playlist,9000000,22487293
30651422,Adventure|Comedy|Drama|Fantasy,,Dogma,10000000,20651422
30306281,Comedy|Drama,,The Banger Sisters,10000000,20306281
29500000,Fantasy|Horror|Sci-Fi,,Twilight Zone: The Movie,10000000,19500000
30050028,Action|Thriller,,Road House,17000000,13050028
29392418,Action|Comedy|Crime,,A Low Down Dirty Shame,10000000,19392418
28563926,Drama|Thriller,,Swimfan,8500000,20063926
28435406,Comedy|Romance,,Employee of the Month,12000000,16435406
25339117,Comedy|Romance,,Can't Hardly Wait,10000000,15339117
25600000,Crime|Drama,,The Outsiders,10000000,15600000
,Adventure|Family|Fantasy,,Pete's Dragon,65000000,-65000000
,Horror|Sci-Fi|Thriller,,The Dead Zone,10000000,-10000000
27736779,Horror|Mystery|Thriller,,Sinister 2,10000000,17736779
24397469,Drama|Music,,Sparkle,17000000,7397469
20384136,Horror|Mystery|Thriller,,Valentine,10000000,10384136
25464480,Mystery|Sci-Fi|Thriller,,The Fourth Kind,10000000,15464480
20338609,Comedy|Drama|Music,,A Prairie Home Companion,10000000,10338609
18272447,Drama|Thriller,,Sugar Hill,10000000,8272447
,Action|Thriller,,Invasion U.S.A.,10000000,-10000000
17378977,Comedy|Drama|Music|Romance,,Roll Bounce,,17378977
17096053,Comedy|Drama,,Rushmore,9000000,8096053
21371425,Action|Sci-Fi|Thriller,,Skyline,10000000,11371425
33071558,Comedy|Drama,,The Second Best Exotic Marigold Hotel,10000000,23071558
17655201,Drama|Family,,Kit Kittredge: An American Girl,10000000,7655201
16247775,Comedy|Family|Romance,,The Perfect Man,25000000,-8752225
16153600,Drama|Music|Romance,,Mo' Better Blues,10000000,6153600
16033556,Action|Comedy,,Kung Pow: Enter the Fist,10000000,6033556
16667084,Comedy|Horror|Sci-Fi,,Tremors,11000000,5667084
15417771,Horror|Thriller,,Wrong Turn,12600000,2817771
,Western,,The Long Riders,10000000,-10000000
15156200,Action|Crime|Drama|Mystery|Thriller,,The Corruptor,30000000,-14843800
21589307,Drama,,Mud,10000000,11589307
20339754,Comedy|Crime,,Reno 911!: Miami,10000000,10339754
28873374,Documentary|Music,,One Direction: This Is Us,10000000,18873374
15102127,Comedy,,"The Goods: Live Hard, Sell Hard",,15102127
13684949,Adventure|Animation|Comedy|Family,,Hey Arnold! The Movie,3000000,10684949
14597405,Biography|Drama,,My Week with Marilyn,6400000,8197405
12570442,Comedy|Crime|Drama|Thriller,,The Matador,10000000,2570442
12514138,Drama|Romance,,Love Jones,10000000,2514138
